Cases
3
8
3
5
3
6
4
4
7
3
9
6
10
7
10
7
11
3
7
7
4
11
6
10
14
1
14
5
3
35
13
20
11
12
15
9
14
4
21
15
7
5
14
14
9
7
14
7
13
26
7
12
