symptoms of e coli,coli,signs of e coli,e coli symptoms,e coli
0.0,10.714285714285714,0.0,0.0,3.2857142857142856
0.0,15.714285714285714,0.0,0.0,2.0
0.0,3.2857142857142856,0.0,0.0,2.4285714285714284
0.0,21.571428571428573,0.0,1.5714285714285714,8.571428571428571
0.0,6.285714285714286,0.0,0.0,4.714285714285714
0.0,23.714285714285715,0.0,2.7142857142857144,7.714285714285714
0.0,21.714285714285715,0.0,1.5714285714285714,14.714285714285714
0.0,21.142857142857142,0.0,0.0,6.571428571428571
0.0,33.57142857142857,0.0,0.0,17.428571428571427
0.0,9.0,0.0,0.0,3.4285714285714284
0.0,24.428571428571427,0.0,0.0,10.285714285714286
0.0,6.142857142857143,0.0,0.0,0.0
0.0,28.428571428571427,0.0,0.0,4.571428571428571
0.0,10.0,0.0,0.0,1.5714285714285714
0.0,21.571428571428573,0.0,0.0,3.4285714285714284
1.5714285714285714,17.714285714285715,0.0,1.5714285714285714,3.2857142857142856
6.714285714285714,22.285714285714285,0.0,6.714285714285714,20.571428571428573
0.0,7.0,0.0,0.0,1.7142857142857142
0.0,6.285714285714286,0.0,0.0,1.5714285714285714
0.0,22.714285714285715,0.0,0.0,7.571428571428571
0.0,5.0,0.0,0.0,4.0
0.0,6.857142857142857,0.0,0.0,4.714285714285714
0.0,8.714285714285714,0.0,0.0,0.0
0.0,8.571428571428571,0.0,0.0,1.7142857142857142
0.0,9.857142857142858,0.0,0.0,9.142857142857142
0.0,3.857142857142857,0.0,0.0,1.8571428571428572
0.0,9.714285714285714,0.0,0.0,5.142857142857143
0.0,16.571428571428573,0.0,0.0,1.8571428571428572
0.0,20.857142857142858,0.0,0.0,9.571428571428571
0.0,19.857142857142858,0.0,1.5714285714285714,10.142857142857142
1.5714285714285714,4.714285714285714,0.0,1.5714285714285714,4.0
1.7142857142857142,7.857142857142857,0.0,1.7142857142857142,7.857142857142857
0.0,19.857142857142858,0.0,1.5714285714285714,11.714285714285714
0.0,17.714285714285715,0.0,2.5714285714285716,4.142857142857143
0.0,3.142857142857143,0.0,0.0,0.0
0.0,51.142857142857146,0.0,3.0,29.0
8.857142857142858,66.0,0.0,13.285714285714286,35.857142857142854
0.0,40.285714285714285,0.0,0.0,21.857142857142858
0.0,29.714285714285715,0.0,4.0,23.571428571428573
0.0,19.428571428571427,0.0,0.0,13.142857142857142
0.0,31.0,0.0,0.0,14.0
0.0,19.428571428571427,0.0,1.5714285714285714,3.5714285714285716
0.0,25.142857142857142,0.0,0.0,11.0
1.1428571428571428,17.714285714285715,0.0,1.1428571428571428,4.571428571428571
0.0,16.857142857142858,0.0,0.0,9.0
1.7142857142857142,11.857142857142858,0.0,1.7142857142857142,1.7142857142857142
0.0,7.285714285714286,0.0,0.0,2.5714285714285716
0.0,21.142857142857142,0.0,0.0,9.571428571428571
1.1428571428571428,58.57142857142857,0.0,1.7142857142857142,35.42857142857143
0.0,19.0,0.0,0.0,11.142857142857142
1.5714285714285714,17.714285714285715,0.0,1.5714285714285714,13.0
0.0,9.428571428571429,0.0,1.5714285714285714,6.571428571428571
0.0,24.714285714285715,0.0,0.0,12.285714285714286
0.0,30.0,0.0,0.0,18.428571428571427
2.5714285714285716,24.0,0.0,2.5714285714285716,19.857142857142858
0.0,34.285714285714285,0.0,2.5714285714285716,7.285714285714286
0.0,20.0,0.0,0.0,0.0
0.0,28.142857142857142,0.0,0.0,19.857142857142858
0.0,19.0,0.0,0.0,0.0
0.0,32.142857142857146,0.0,0.0,22.714285714285715
3.2857142857142856,31.714285714285715,0.0,3.2857142857142856,24.714285714285715
0.0,33.42857142857143,0.0,0.0,2.5714285714285716
0.0,30.0,0.0,4.571428571428571,12.0
0.0,35.285714285714285,0.0,4.714285714285714,18.285714285714285
0.0,45.285714285714285,0.0,0.0,14.857142857142858
0.0,29.285714285714285,0.0,0.0,17.857142857142858
0.0,33.142857142857146,0.0,0.0,23.285714285714285
3.142857142857143,44.42857142857143,0.0,3.142857142857143,19.571428571428573
0.0,28.571428571428573,0.0,0.0,9.0
0.0,37.857142857142854,0.0,4.714285714285714,13.285714285714286
0.0,19.857142857142858,0.0,0.0,10.142857142857142
0.0,9.285714285714286,0.0,0.0,3.5714285714285716
4.714285714285714,16.857142857142858,0.0,4.714285714285714,13.0
0.0,19.285714285714285,0.0,0.0,16.857142857142858
0.0,36.857142857142854,0.0,3.857142857142857,28.285714285714285
2.5714285714285716,12.0,0.0,3.7142857142857144,3.7142857142857144
0.0,27.142857142857142,0.0,0.0,9.142857142857142
0.0,20.428571428571427,0.0,0.0,13.571428571428571
0.0,36.42857142857143,0.0,3.7142857142857144,20.0
0.0,11.571428571428571,0.0,0.0,8.0
0.0,31.285714285714285,0.0,0.0,16.0
0.0,21.857142857142858,0.0,4.142857142857143,10.428571428571429
0.0,16.0,0.0,0.0,9.428571428571429
2.4285714285714284,11.714285714285714,0.0,2.4285714285714284,6.428571428571429
0.0,13.142857142857142,0.0,6.285714285714286,8.571428571428571
0.0,15.571428571428571,0.0,2.4285714285714284,13.571428571428571
0.0,20.142857142857142,0.0,0.0,4.0
0.0,24.714285714285715,0.0,3.2857142857142856,23.571428571428573
0.0,31.714285714285715,0.0,0.0,12.428571428571429
0.0,36.42857142857143,0.0,3.2857142857142856,12.857142857142858
0.0,24.571428571428573,0.0,3.2857142857142856,15.285714285714286
0.0,29.285714285714285,0.0,0.0,19.142857142857142
0.0,57.857142857142854,0.0,2.857142857142857,39.0
0.0,40.42857142857143,0.0,4.428571428571429,27.285714285714285
0.0,53.714285714285715,0.0,6.142857142857143,29.571428571428573
2.0,49.857142857142854,0.0,2.0,25.571428571428573
0.0,58.42857142857143,0.0,0.0,39.42857142857143
0.0,15.857142857142858,0.0,0.0,13.428571428571429
0.0,24.428571428571427,0.0,7.142857142857143,14.714285714285714
0.0,35.714285714285715,0.0,2.0,22.285714285714285
0.0,20.142857142857142,0.0,5.285714285714286,10.428571428571429
0.0,27.0,0.0,0.0,5.285714285714286
0.0,18.428571428571427,0.0,4.0,15.285714285714286
0.0,21.142857142857142,0.0,0.0,8.142857142857142
0.0,20.428571428571427,0.0,4.0,12.714285714285714
0.0,35.42857142857143,0.0,0.0,10.0
0.0,51.57142857142857,0.0,0.0,23.571428571428573
0.0,31.0,0.0,0.0,15.285714285714286
0.0,38.42857142857143,0.0,0.0,15.428571428571429
0.0,32.57142857142857,0.0,3.142857142857143,9.285714285714286
0.0,51.57142857142857,0.0,0.0,36.0
0.0,30.285714285714285,0.0,5.0,20.571428571428573
0.0,34.142857142857146,0.0,0.0,26.571428571428573
0.0,17.0,0.0,0.0,17.0
0.0,46.57142857142857,0.0,0.0,10.142857142857142
0.0,35.142857142857146,0.0,0.0,5.142857142857143
0.0,25.571428571428573,0.0,0.0,9.428571428571429
0.0,37.142857142857146,0.0,0.0,24.428571428571427
0.0,33.714285714285715,0.0,0.0,12.571428571428571
0.0,36.714285714285715,0.0,0.0,20.857142857142858
0.0,42.142857142857146,0.0,0.0,12.0
0.0,30.285714285714285,0.0,0.0,16.857142857142858
0.0,18.571428571428573,0.0,0.0,9.428571428571429
0.0,12.714285714285714,0.0,0.0,9.285714285714286
0.0,9.714285714285714,0.0,0.0,6.142857142857143
0.0,15.714285714285714,0.0,0.0,12.857142857142858
0.0,35.714285714285715,0.0,0.0,18.714285714285715
0.0,15.857142857142858,0.0,0.0,13.428571428571429
0.0,42.714285714285715,0.0,0.0,20.0
0.0,37.142857142857146,0.0,0.0,20.857142857142858
0.0,20.428571428571427,0.0,0.0,13.857142857142858
0.0,17.571428571428573,0.0,0.0,11.714285714285714
0.0,39.0,0.0,0.0,31.428571428571427
2.2857142857142856,22.571428571428573,0.0,5.857142857142857,20.285714285714285
0.0,28.857142857142858,0.0,0.0,21.857142857142858
0.0,11.714285714285714,0.0,0.0,5.857142857142857
0.0,32.857142857142854,0.0,5.428571428571429,25.285714285714285
0.0,35.57142857142857,0.0,0.0,25.285714285714285
0.0,21.285714285714285,0.0,2.2857142857142856,13.142857142857142
0.0,31.571428571428573,0.0,0.0,12.142857142857142
