Cases
1
1
1
0
2
1
0
1
5
3
1
0
1
0
2
1
6
3
2
10
2
6
1
2
4
0
2
8
6
3
4
2
1
0
0
1
2
3
0
2
4
0
1
0
0
3
1
1
0
0
0
0
0
0
2
2
1
3
1
1
7
0
4
4
5
4
1
4
12
5
6
10
3
8
7
8
7
6
4
3
4
2
2
3
1
6
2
3
2
1
4
0
1
0
1
2
1
0
1
0
1
3
6
1
3
2
1
2
3
2
3
1
5
4
4
7
4
7
7
5
7
6
10
4
14
15
4
4
6
8
5
4
4
5
8
9
7
8
8
9
8
1
4
3
3
1
3
4
4
2
0
2
6
3
1
1
4
7
2
3
2
2
1
7
3
0
2
7
5
7
7
5
10
5
3
8
6
4
16
10
4
5
7
4
8
2
6
4
4
4
4
1
10
8
2
3
4
12
16
16
16
16
16
16
16
16
16
16
16
15
15
15
15
14
14
14
14
14
15
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
15
14
14
14
14
13
13
12
12
15
15
15
14
14
14
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
1
0
0
0
0
1
0
1
0
1
0
4
5
3
1
3
6
2
2
3
4
2
1
1
0
0
0
0
1
5
0
0
0
2
1
0
0
0
1
0
0
1
1
0
0
0
0
0
1
2
1
1
0
1
0
0
0
0
1
1
0
1
0
0
0
2
1
1
2
0
0
0
2
0
1
0
0
1
2
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
1
0
0
1
2
2
1
2
1
2
0
1
1
0
1
0
0
0
3
0
0
0
0
0
2
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
4
2
0
0
0
0
0
1
1
0
1
0
2
0
0
0
0
0
0
3
2
0
0
2
0
0
13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
0
0
0
0
0
1
0
0
0
1
0
1
0
2
0
0
2
2
1
0
1
0
1
0
0
1
0
1
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
1
1
0
0
0
0
1
2
0
2
0
0
2
3
0
2
0
1
0
0
1
0
1
0
0
0
0
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
1
0
0
1
1
1
0
0
0
1
1
0
0
2
0
1
1
0
0
1
0
1
0
2
0
0
1
0
1
1
0
0
0
0
1
0
0
0
0
0
0
0
0
1
2
0
0
0
0
0
2
1
1
0
0
3
2
0
1
0
1
0
0
1
1
1
1
2
2
0
1
0
0
1
1
0
3
0
0
2
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
1
1
1
0
0
0
0
0
0
0
2
0
0
0
0
0
0
5
1
4
0
1
3
1
3
1
1
0
0
1
2
0
0
0
1
1
1
0
0
0
0
0
0
0
0
0
3
0
1
0
1
1
0
1
0
0
0
2
1
0
0
0
0
1
0
1
2
0
1
2
1
5
3
0
1
2
0
2
1
0
1
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
1
0
0
0
2
2
0
1
1
0
0
1
2
2
2
3
1
0
4
3
1
0
1
2
0
0
2
0
2
0
0
2
0
2
0
2
1
0
0
1
5
5
5
5
5
5
5
5
6
6
6
5
5
5
5
5
4
4
4
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
0
5
3
12
5
5
7
5
5
1
5
5
5
6
15
4
4
8
3
3
6
5
2
1
1
1
2
21
63
4
2
0
2
2
4
0
1
5
1
2
1
3
1
5
5
5
8
3
2
1
3
0
0
3
2
4
10
4
5
8
8
9
9
15
13
10
11
13
9
2
0
5
13
5
4
5
5
1
7
5
5
3
1
0
5
3
3
4
9
1
3
3
1
2
2
193
49
2
5
1
3
3
3
5
2
3
6
8
2
6
10
17
6
8
11
5
18
7
2
7
7
5
5
7
0
4
9
1
4
5
1
6
3
2
2
1
1
1
2
2
2
0
3
4
5
0
3
2
2
2
1
0
0
3
4
0
1
3
0
4
5
3
3
5
6
5
9
0
55
51
5
5
6
8
9
3
3
7
2
3
3
3
4
3
4
1
0
1
0
1
3
1
1
4
2
0
2
3
2
0
5
6
9
23
3
1
5
7
3
4
2
9
9
10
10
7
12
17
12
7
9
6
6
13
5
6
7
6
3
6
5
3
3
6
5
4
4
5
0
0
4
6
2
3
4
1
1
3
2
4
1
4
5
4
4
4
4
2
2
6
2
13
6
11
5
6
9
10
13
15
15
15
8
18
5
6
4
7
8
9
8
5
3
3
3
5
8
5
5
2
2
0
1
2
1
1
2
0
2
1
4
4
2
1
5
3
4
6
5
4
5
7
4
2
4
10
5
7
10
4
7
7
14
16
11
12
3
8
8
10
8
6
9
11
16
8
13
9
2
4
0
6
2
0
1
0
0
0
1
1
2
6
1
1
4
4
4
5
5
6
7
5
14
5
5
13
13
8
10
6
14
13
14
15
4
9
11
11
14
6
5
11
6
8
10
9
7
7
5
4
7
4
11
7
1
2
2
2
2
4
2
2
3
4
1
8
2
4
5
0
2
3
8
6
3
3
8
9
5
6
16
7
9
2
10
15
9
11
8
7
9
18
6
8
8
6
7
6
2
8
5
9
5
3
5
2
5
1
0
5
2
4
4
7
5
4
4
5
0
6
4
5
6
12
9
9
10
7
8
18
10
7
11
10
10
9
7
14
17
9
9
12
10
15
12
3
13
8
7
8
12
7
7
7
9
8
12
6
2
2
4
6
7
4
0
3
2
3
6
17
8
17
7
16
5
4
8
9
9
4
2
9
19
18
6
5
20
11
8
11
11
16
10
8
18
12
18
16
8
10
11
8
8
8
7
11
11
5
4
3
4
14
14
14
14
14
13
13
13
13
13
18
18
17
17
17
13
14
14
14
13
14
14
14
14
14
14
14
13
13
13
13
13
13
13
13
13
13
13
13
13
13
14
13
13
13
14
14
14
14
14
13
14
3
9
2
2
4
2
3
0
0
3
1
3
0
0
2
1
5
3
7
4
1
1
7
6
9
2
3
19
5
9
4
9
18
12
7
9
20
8
7
3
3
4
4
3
5
6
6
9
5
4
6
10
3
8
3
5
3
6
4
4
7
3
9
6
10
7
10
7
11
3
7
7
4
11
6
10
14
1
14
5
3
35
13
20
11
12
15
9
14
4
21
15
7
5
14
14
9
7
14
7
13
26
7
12
4
4
2
4
15
3
9
4
5
10
6
5
18
8
8
4
9
1
5
8
8
6
9
13
13
12
17
12
10
13
25
18
32
26
7
11
17
11
15
7
14
8
8
9
11
12
5
13
11
5
5
7
19
8
2
3
7
5
11
4
7
4
14
6
11
4
4
8
4
4
14
10
10
11
2
5
5
12
1
14
4
6
7
14
11
7
7
10
8
11
11
8
8
14
6
9
7
6
3
9
5
9
7
4
3
5
4
7
5
4
5
0
8
7
5
8
13
8
9
11
3
6
3
10
8
9
5
7
20
13
6
16
9
23
25
19
13
20
14
8
13
8
13
9
17
14
12
11
18
18
10
19
6
12
10
24
15
5
9
8
12
20
8
11
8
16
19
16
14
7
15
11
8
8
20
25
15
8
18
7
22
16
11
18
7
12
15
12
18
17
8
6
9
21
7
8
2
6
8
6
8
6
4
18
6
8
3
11
6
6
8
5
7
5
11
4
3
8
6
5
3
7
8
0
0
6
6
9
2
13
5
11
10
10
8
10
5
9
12
13
6
16
11
7
8
2
3
7
8
7
5
7
7
4
61
33
14
9
5
3
2
3
6
6
5
1
4
3
6
8
1
4
4
3
12
12
9
4
6
8
8
5
7
11
5
9
5
12
5
9
9
13
15
7
8
4
9
5
8
11
10
3
8
4
3
9
2
3
2
9
6
8
5
4
9
8
4
3
5
6
2
9
6
0
6
11
1
5
12
5
10
4
1
3
10
11
5
8
2
10
10
4
7
14
14
13
12
3
7
11
8
7
6
6
7
6
3
12
7
7
11
7
5
0
4
6
3
3
4
2
4
4
4
2
6
4
7
2
3
7
3
5
8
5
2
9
7
4
16
13
6
16
10
3
3
7
7
8
9
3
7
11
10
7
10
7
4
9
7
3
3
11
3
3
3
7
4
5
5
5
4
5
6
2
4
4
5
7
7
2
4
4
1
4
4
5
2
4
4
2
5
5
2
6
11
5
4
7
12
15
7
8
13
8
13
1
7
9
12
8
5
3
6
4
5
6
7
4
11
11
11
11
12
12
12
12
12
12
12
12
10
10
8
8
8
8
8
8
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
12
12
11
11
11
11
12
1
3
0
0
4
1
0
3
1
1
5
4
8
4
0
2
2
2
4
3
4
3
6
10
3
4
8
7
2
7
11
6
10
4
11
31
16
20
13
11
2
7
2
4
5
12
7
8
12
9
0
0
0
0
0
7
2
3
3
0
3
0
2
2
0
0
3
3
5
7
2
3
2
2
3
4
5
5
11
4
4
11
6
13
3
11
11
5
18
14
11
9
22
8
12
6
7
7
4
2
4
3
1
1
0
1
5
1
0
1
1
0
3
4
2
3
2
5
3
2
0
3
7
3
4
0
2
15
20
5
1
10
9
4
10
9
7
11
5
2
13
15
7
9
2
9
8
6
4
6
6
4
7
2
10
3
1
1
0
3
5
2
4
0
2
3
4
0
2
1
3
3
4
2
5
6
5
4
2
7
4
4
7
1
5
5
3
13
8
8
7
2
3
6
4
5
2
5
2
1
2
2
1
2
7
5
2
2
3
1
1
2
0
0
0
1
0
4
3
1
1
5
5
9
4
7
2
6
4
0
4
3
5
9
6
2
7
11
10
7
6
8
7
4
8
1
2
1
3
3
0
3
3
4
3
0
3
2
2
0
1
1
0
2
1
5
4
3
8
1
3
1
3
3
1
0
11
1
7
2
3
2
4
2
1
1
0
1
3
13
8
10
13
9
8
6
6
10
8
8
6
4
4
2
0
3
5
1
3
2
4
4
0
3
2
2
1
0
4
4
3
4
0
1
1
6
1
5
3
4
5
2
1
1
4
3
9
1
0
6
27
8
7
5
16
11
7
18
24
7
14
24
11
39
13
6
3
3
4
5
2
1
10
3
2
0
3
4
2
2
3
3
0
5
1
1
3
4
7
9
4
5
2
5
6
4
2
2
3
15
2
9
1
5
12
17
7
9
12
4
8
19
5
1
10
6
4
4
4
4
0
0
5
6
3
0
0
2
0
1
2
1
4
3
1
2
3
4
0
6
3
5
4
4
3
7
1
4
3
0
9
1
2
13
5
4
11
8
8
7
3
4
4
9
13
8
4
4
4
3
2
10
4
3
4
2
2
2
2
2
3
3
1
0
0
6
3
1
7
2
0
3
2
1
4
10
1
5
1
5
5
6
6
8
17
8
11
6
3
14
14
8
6
6
4
6
6
20
2
9
8
4
7
4
5
5
8
6
1
5
3
2
0
1
4
2
3
1
1
4
3
4
5
2
1
3
6
1
1
4
6
3
9
8
5
11
6
11
12
13
7
13
17
11
14
6
14
18
3
10
5
11
1
10
1
6
3
2
4
2
0
0
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
11
15
13
13
14
13
12
12
12
11
11
12
14
14
14
14
14
14
15
15
15
15
15
15
15
15
15
15
15
15
15
15
16
16
16
16
16
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
2
6
2
0
0
5
13
5
5
5
0
3
4
6
8
4
2
5
5
1
1
6
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
0
0
1
2
0
0
0
3
1
2
3
0
1
4
0
2
0
10
17
1
12
6
7
7
5
4
7
8
7
7
8
7
1
7
4
3
0
2
3
0
2
0
1
1
2
3
2
2
1
0
0
6
0
0
0
2
0
3
4
2
0
5
7
3
4
4
1
5
1
2
5
5
1
8
5
2
4
6
6
2
1
3
1
4
2
2
0
3
6
2
2
0
1
1
1
0
2
1
0
2
2
2
0
0
0
3
1
2
2
1
1
0
1
3
1
0
2
5
1
3
3
2
4
3
3
4
1
1
0
3
2
9
0
1
1
2
1
3
3
0
3
3
0
1
1
2
0
2
0
0
0
1
1
1
0
1
1
3
0
0
2
1
0
2
0
3
1
0
3
0
4
1
1
3
4
6
6
1
6
1
1
3
0
1
4
0
4
0
0
3
6
2
2
1
1
1
1
2
2
5
2
0
3
1
2
0
3
0
0
0
5
3
2
2
1
4
1
1
2
4
9
12
7
3
5
2
7
10
11
7
3
6
6
1
1
2
4
2
0
1
1
3
3
1
1
1
3
2
1
1
3
1
0
1
3
0
0
1
0
0
0
0
0
1
2
4
1
6
8
10
5
3
4
4
2
0
1
2
1
4
4
2
5
1
1
1
2
6
1
2
1
3
0
2
0
1
2
0
2
1
0
4
0
2
1
5
0
1
0
0
2
2
0
0
5
2
3
2
0
1
0
2
2
5
2
7
3
2
0
1
5
6
6
2
4
1
1
2
2
0
1
3
3
2
1
3
3
3
1
4
1
0
1
3
1
2
0
1
0
5
0
0
1
1
0
1
3
1
0
1
1
2
1
3
4
0
1
1
3
3
8
4
9
6
8
1
4
2
4
8
1
6
4
0
4
2
4
0
0
3
1
0
0
2
0
3
1
1
1
2
1
5
1
1
3
0
0
0
1
1
1
0
0
1
3
1
3
6
3
4
0
2
1
3
4
4
0
6
7
2
1
2
3
0
0
1
0
1
0
1
3
0
0
0
5
1
5
1
2
2
3
3
2
2
1
2
0
1
1
1
2
1
2
1
0
0
3
2
5
2
2
4
3
6
3
1
3
4
4
3
2
4
5
2
5
2
3
3
1
2
2
4
6
5
4
2
4
0
3
0
0
6
6
6
6
6
5
5
5
5
5
5
5
6
6
6
6
6
6
6
6
6
6
6
6
5
6
5
5
6
5
5
5
5
5
5
5
5
5
5
5
5
5
5
4
4
4
5
5
5
5
5
5
0
6
0
4
4
2
0
0
4
3
2
3
2
0
4
1
3
4
2
1
2
1
7
2
6
2
1
8
6
10
9
3
8
16
11
9
3
10
8
10
4
7
13
2
8
0
4
8
9
10
10
3
0
3
3
5
2
1
4
0
3
1
3
1
4
5
7
2
5
9
6
8
1
3
9
7
7
9
6
7
6
12
8
21
16
8
9
5
7
24
3
17
21
10
15
6
7
11
4
2
3
2
2
0
0
1
1
7
3
0
7
0
5
3
1
3
1
5
10
0
3
4
5
8
5
4
11
10
19
10
7
25
22
2
15
15
16
7
7
3
10
5
2
16
16
3
4
6
8
1
9
2
11
2
5
1
2
6
4
1
3
2
3
3
2
3
3
4
7
3
7
7
7
9
7
5
12
3
7
14
13
14
11
26
15
15
15
5
19
26
11
10
4
14
8
18
23
3
1
3
3
2
4
1
3
4
1
4
0
2
4
1
2
2
2
1
2
1
2
2
4
2
4
5
7
9
33
5
7
5
7
6
9
9
6
8
7
7
10
4
3
1
7
4
10
10
3
10
8
8
3
8
1
2
3
5
10
6
1
3
3
0
2
0
3
1
1
2
2
3
4
2
5
4
4
1
3
4
5
4
5
7
9
15
4
11
9
14
10
12
10
10
7
14
13
10
7
5
11
8
9
3
24
12
8
8
4
1
6
5
4
3
2
3
1
2
6
2
1
3
2
1
0
1
2
4
12
4
12
9
4
6
6
5
6
2
2
9
3
8
7
5
8
5
8
7
6
7
6
14
11
4
1
0
4
3
4
0
1
2
0
0
0
1
1
11
3
2
1
2
0
0
0
0
3
0
3
1
0
0
2
4
10
8
3
5
10
8
14
9
3
8
5
8
10
5
16
0
0
0
3
3
5
3
6
2
6
2
2
2
0
0
2
1
2
0
0
1
0
1
0
3
1
2
0
0
2
0
3
0
4
0
0
1
0
1
0
5
5
1
0
3
4
6
3
5
0
5
2
3
1
2
0
0
1
1
2
5
6
9
5
1
0
2
3
1
1
0
0
1
6
3
2
2
1
2
0
1
3
4
1
0
1
3
1
1
2
0
2
2
2
5
2
2
5
1
4
4
2
2
5
1
2
0
2
0
2
0
0
0
0
0
2
0
0
0
0
0
0
0
2
2
2
0
1
2
0
2
1
0
2
1
0
0
1
4
2
1
5
6
3
1
1
1
3
5
2
0
5
3
1
0
1
2
3
4
2
1
0
0
1
0
3
2
3
1
0
7
1
2
2
0
17
17
17
17
17
17
17
17
17
17
17
17
17
17
16
16
17
21
21
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
19
18
18
18
18
18
20
20
20
18
17
17
0
0
0
0
1
0
0
0
0
0
1
0
0
0
0
0
1
1
0
0
0
0
1
0
0
0
1
1
0
0
1
1
2
0
1
1
2
1
2
8
1
19
1
1
0
0
8
0
0
0
3
1
0
0
1
0
0
1
0
1
1
1
0
0
2
0
2
3
2
0
4
3
3
1
4
1
2
0
2
0
6
2
1
1
1
0
2
0
0
2
7
0
1
2
0
0
0
0
0
0
0
3
0
1
0
0
0
0
0
1
1
0
0
0
1
1
1
2
0
2
0
1
1
1
1
0
1
5
1
1
1
2
3
1
1
0
0
3
0
0
1
4
0
1
1
0
21
1
0
4
5
0
1
5
0
0
0
0
0
0
1
0
1
2
1
0
1
1
5
0
1
0
3
1
1
0
1
0
1
1
3
1
3
3
3
2
1
3
2
1
4
4
4
1
4
1
10
3
1
0
7
4
1
4
1
2
5
0
0
1
0
2
0
0
1
0
0
0
2
0
0
0
0
2
0
0
1
1
1
2
3
3
4
3
1
3
3
9
5
4
2
3
8
6
7
7
8
8
7
5
3
7
3
6
1
1
0
8
0
0
0
1
1
1
2
6
2
0
2
6
1
2
3
2
1
3
4
0
0
3
4
3
1
3
5
1
3
6
1
2
11
4
6
3
2
0
4
6
2
2
3
14
4
4
4
4
1
6
6
2
3
2
0
0
3
0
2
2
1
0
2
0
1
0
0
0
5
1
12
29
6
15
2
1
3
4
4
17
2
5
5
2
2
10
5
2
2
2
2
2
10
6
5
8
3
0
5
6
1
10
8
4
6
1
1
0
0
0
1
3
2
0
3
2
0
0
6
3
0
1
1
2
10
5
15
4
4
4
5
0
3
6
5
6
9
3
2
1
5
12
1
0
3
3
2
1
4
6
5
9
6
20
32
6
10
2
0
4
3
5
9
9
12
10
7
8
13
14
11
5
1
5
7
3
6
12
7
11
16
8
7
5
14
15
19
18
3
17
21
18
8
4
10
3
2
5
2
5
4
12
9
4
7
3
2
2
9
2
3
2
3
1
8
3
4
0
4
4
11
12
3
1
5
10
4
4
0
6
2
9
0
18
34
0
10
13
9
7
3
4
6
13
14
1
4
7
6
11
19
7
3
9
14
0
1
6
2
6
5
5
1
1
2
10
5
1
0
5
0
9
1
0
1
6
1
4
3
3
11
4
5
1
3
6
8
8
10
14
9
11
2
6
14
2
9
10
4
10
7
4
13
4
6
10
8
0
5
8
3
6
1
4
22
23
23
23
23
23
23
23
23
23
23
23
23
23
23
24
24
23
23
23
23
23
24
24
25
25
24
24
24
23
22
21
20
19
19
20
20
24
24
24
24
23
24
23
23
23
22
21
21
20
20
