Cases
2
2
2
2
4
2
2
3
4
1
8
2
4
5
0
2
3
8
6
3
3
8
9
5
6
16
7
9
2
10
15
9
11
8
7
9
18
6
8
8
6
7
6
2
8
5
9
5
3
5
2
5
